PortfolioName,AssetTicker,Weight
EUR ConsMod ex-Alts,MSUTDKL,0.019753
EUR ConsMod ex-HFs,LHTRYIN,0.444445
EUR ConsMod ex-HFs,LHYIELD,0.1
EUR ConsMod ex-HFs,MSEXUKL,0.085333
EUR ConsMod ex-HFs,FRUS1GR,0.060444
EUR ConsMod ex-HFs,FRUS1VA,0.060444
EUR ConsMod ex-HFs,MSEMKF$,0.053333
EUR ConsMod ex-HFs,PE_BUYOUT,0.030556
EUR ConsMod ex-HFs,FRUSS2L,0.028444
EUR ConsMod ex-HFs,PRIVATE_CREDIT,0.026667
EUR ConsMod ex-HFs,MSJPANL,0.024889
EUR ConsMod ex-HFs,MSPXJPL,0.024889
EUR ConsMod ex-HFs,MSUTDKL,0.017778
EUR ConsMod ex-HFs,PA_REAL_ESTATE,0.017778
EUR ConsMod ex-HFs,PE_GROWTH,0.016667
EUR ConsMod ex-HFs,PE_VENTURE,0.008333
EUR ConsMod ex-HFs ex-RAs,LHTRYIN,0.444446
EUR ConsMod ex-HFs ex-RAs,LHYIELD,0.1
EUR ConsMod ex-HFs ex-RAs,MSEXUKL,0.085333
EUR ConsMod ex-HFs ex-RAs,FRUS1GR,0.060444
EUR ConsMod ex-HFs ex-RAs,FRUS1VA,0.060444
EUR ConsMod ex-HFs ex-RAs,MSEMKF$,0.053333
EUR ConsMod ex-HFs ex-RAs,PRIVATE_CREDIT,0.044444
EUR ConsMod ex-HFs ex-RAs,PE_BUYOUT,0.030556
EUR ConsMod ex-HFs ex-RAs,FRUSS2L,0.028444
EUR ConsMod ex-HFs ex-RAs,MSJPANL,0.024889
EUR ConsMod ex-HFs ex-RAs,MSPXJPL,0.024889
EUR ConsMod ex-HFs ex-RAs,MSUTDKL,0.017778
EUR ConsMod ex-HFs ex-RAs,PE_GROWTH,0.016667
EUR ConsMod ex-HFs ex-RAs,PE_VENTURE,0.008333
EUR ConsMod Full ex-RAs,LHTRYIN,0.4
EUR ConsMod Full ex-RAs,LHYIELD,0.09
EUR ConsMod Full ex-RAs,MSEXUKL,0.0768
EUR ConsMod Full ex-RAs,FRUS1GR,0.0544
EUR ConsMod Full ex-RAs,FRUS1VA,0.0544
EUR ConsMod Full ex-RAs,MSEMKF$,0.048
EUR ConsMod Full ex-RAs,CSTLNSH,0.04
EUR ConsMod Full ex-RAs,PRIVATE_CREDIT,0.04
EUR ConsMod Full ex-RAs,CSTEVDH,0.035
EUR ConsMod Full ex-RAs,PE_BUYOUT,0.0275
EUR ConsMod Full ex-RAs,FRUSS2L,0.0256
EUR ConsMod Full ex-RAs,CSFBMTT,0.025
EUR ConsMod Full ex-RAs,MSJPANL,0.0224
EUR ConsMod Full ex-RAs,MSPXJPL,0.0224
EUR ConsMod Full ex-RAs,MSUTDKL,0.016
EUR ConsMod Full ex-RAs,PE_GROWTH,0.015
EUR ConsMod Full ex-RAs,PE_VENTURE,0.0075
EUR Moderate Full,LHTRYIN,0.34
EUR Moderate Full,MSEXUKL,0.0912
EUR Moderate Full,LHYIELD,0.09
EUR Moderate Full,FRUS1GR,0.0646
EUR Moderate Full,FRUS1VA,0.0646
EUR Moderate Full,MSEMKF$,0.057
EUR Moderate Full,CSTLNSH,0.04
EUR Moderate Full,CSTEVDH,0.035
EUR Moderate Full,FRUSS2L,0.0304
EUR Moderate Full,PE_BUYOUT,0.0275
EUR Moderate Full,MSJPANL,0.0266
EUR Moderate Full,MSPXJPL,0.0266
EUR Moderate Full,CSFBMTT,0.025
EUR Moderate Full,PRIVATE_CREDIT,0.024
EUR Moderate Full,MSUTDKL,0.019
EUR Moderate Full,PA_REAL_ESTATE,0.016
EUR Moderate Full,PE_GROWTH,0.015
EUR Moderate Full,PE_VENTURE,0.0075
EUR Moderate Core,LHTRYIN,0.373625
EUR Moderate Core,MSEXUKL,0.10022
EUR Moderate Core,LHYIELD,0.098901
EUR Moderate Core,FRUS1GR,0.070989
EUR Moderate Core,FRUS1VA,0.070989
EUR Moderate Core,MSEMKF$,0.062637
EUR Moderate Core,CSTLNSH,0.043956
EUR Moderate Core,CSTEVDH,0.038462
EUR Moderate Core,FRUSS2L,0.033407
EUR Moderate Core,MSJPANL,0.029231
EUR Moderate Core,MSPXJPL,0.029231
EUR Moderate Core,CSFBMTT,0.027473
EUR Moderate Core,MSUTDKL,0.020879
EUR Moderate ex-Alts,LHTRYIN,0.419752
EUR Moderate ex-Alts,MSEXUKL,0.112593
EUR Moderate ex-Alts,LHYIELD,0.111111
EUR Moderate ex-Alts,FRUS1GR,0.079753
EUR Moderate ex-Alts,FRUS1VA,0.079753
EUR Moderate ex-Alts,MSEMKF$,0.07037
EUR Moderate ex-Alts,FRUSS2L,0.037531
EUR Moderate ex-Alts,MSJPANL,0.03284
EUR Moderate ex-Alts,MSPXJPL,0.03284
EUR Moderate ex-Alts,MSUTDKL,0.023457
EUR Moderate ex-HFs,LHTRYIN,0.377776
EUR Moderate ex-HFs,MSEXUKL,0.101333
EUR Moderate ex-HFs,LHYIELD,0.1
EUR Moderate ex-HFs,FRUS1GR,0.071778
EUR Moderate ex-HFs,FRUS1VA,0.071778
EUR Moderate ex-HFs,MSEMKF$,0.063333
EUR Moderate ex-HFs,FRUSS2L,0.033778
EUR Moderate ex-HFs,PE_BUYOUT,0.030556
EUR Moderate ex-HFs,MSJPANL,0.029556
EUR Moderate ex-HFs,MSPXJPL,0.029556
EUR Moderate ex-HFs,PRIVATE_CREDIT,0.026667
EUR Moderate ex-HFs,MSUTDKL,0.021111
EUR Moderate ex-HFs,PA_REAL_ESTATE,0.017778
EUR Moderate ex-HFs,PE_GROWTH,0.016667
EUR Moderate ex-HFs,PE_VENTURE,0.008333
EUR Moderate ex-HFs ex-RAs,LHTRYIN,0.377777
EUR Moderate ex-HFs ex-RAs,MSEXUKL,0.101333
EUR Moderate ex-HFs ex-RAs,LHYIELD,0.1
EUR Moderate ex-HFs ex-RAs,FRUS1GR,0.071778
EUR Moderate ex-HFs ex-RAs,FRUS1VA,0.071778
EUR Moderate ex-HFs ex-RAs,MSEMKF$,0.063333
EUR Moderate ex-HFs ex-RAs,PRIVATE_CREDIT,0.044444
EUR Moderate ex-HFs ex-RAs,FRUSS2L,0.033778
EUR Moderate ex-HFs ex-RAs,PE_BUYOUT,0.030556
EUR Moderate ex-HFs ex-RAs,MSJPANL,0.029556
EUR Moderate ex-HFs ex-RAs,MSPXJPL,0.029556
EUR Moderate ex-HFs ex-RAs,MSUTDKL,0.021111
EUR Moderate ex-HFs ex-RAs,PE_GROWTH,0.016667
EUR Moderate ex-HFs ex-RAs,PE_VENTURE,0.008333
EUR Moderate Full ex-RAs,LHTRYIN,0.34
EUR Moderate Full ex-RAs,MSEXUKL,0.0912
EUR Moderate Full ex-RAs,LHYIELD,0.09
EUR Moderate Full ex-RAs,FRUS1GR,0.0646
EUR Moderate Full ex-RAs,FRUS1VA,0.0646
EUR Moderate Full ex-RAs,MSEMKF$,0.057
EUR Moderate Full ex-RAs,CSTLNSH,0.04
EUR Moderate Full ex-RAs,PRIVATE_CREDIT,0.04
EUR Moderate Full ex-RAs,CSTEVDH,0.035
EUR Moderate Full ex-RAs,FRUSS2L,0.0304
EUR Moderate Full ex-RAs,PE_BUYOUT,0.0275
EUR Moderate Full ex-RAs,MSJPANL,0.0266
EUR Moderate Full ex-RAs,MSPXJPL,0.0266
EUR Moderate Full ex-RAs,CSFBMTT,0.025
EUR Moderate Full ex-RAs,MSUTDKL,0.019
EUR Moderate Full ex-RAs,PE_GROWTH,0.015
EUR Moderate Full ex-RAs,PE_VENTURE,0.0075
EUR ModAgg Full,LHTRYIN,0.25
EUR ModAgg Full,MSEXUKL,0.1128
EUR ModAgg Full,LHYIELD,0.08
EUR ModAgg Full,FRUS1GR,0.0799
EUR ModAgg Full,FRUS1VA,0.0799
EUR ModAgg Full,MSEMKF$,0.0705
EUR ModAgg Full,CSTLNSH,0.044
EUR ModAgg Full,CSTEVDH,0.0385
EUR ModAgg Full,FRUSS2L,0.0376
EUR ModAgg Full,PE_BUYOUT,0.033
EUR ModAgg Full,MSJPANL,0.0329
EUR ModAgg Full,MSPXJPL,0.0329
EUR ModAgg Full,CSFBMTT,0.0275
EUR ModAgg Full,MSUTDKL,0.0235
EUR ModAgg Full,PE_GROWTH,0.018
EUR ModAgg Full,PRIVATE_CREDIT,0.018
EUR ModAgg Full,PA_REAL_ESTATE,0.012
EUR ModAgg Full,PE_VENTURE,0.009
EUR ModAgg Core,LHTRYIN,0.274724
EUR ModAgg Core,MSEXUKL,0.123956
EUR ModAgg Core,LHYIELD,0.087912
EUR ModAgg Core,FRUS1GR,0.087802
EUR ModAgg Core,FRUS1VA,0.087802
EUR ModAgg Core,MSEMKF$,0.077473
EUR ModAgg Core,CSTLNSH,0.048352
EUR ModAgg Core,CSTEVDH,0.042308
EUR ModAgg Core,FRUSS2L,0.041319
EUR ModAgg Core,MSJPANL,0.036154
EUR ModAgg Core,MSPXJPL,0.036154
EUR ModAgg Core,CSFBMTT,0.03022
EUR ModAgg Core,MSUTDKL,0.025824
EUR ModAgg ex-Alts,LHTRYIN,0.3125
EUR ModAgg ex-Alts,MSEXUKL,0.141
EUR ModAgg ex-Alts,LHYIELD,0.1
EUR ModAgg ex-Alts,FRUS1GR,0.099875
EUR ModAgg ex-Alts,FRUS1VA,0.099875
EUR ModAgg ex-Alts,MSEMKF$,0.088125
EUR ModAgg ex-Alts,FRUSS2L,0.047
EUR ModAgg ex-Alts,MSJPANL,0.041125
EUR ModAgg ex-Alts,MSPXJPL,0.041125
EUR ModAgg ex-Alts,MSUTDKL,0.029375
EUR ModAgg ex-HFs,LHTRYIN,0.2809
EUR ModAgg ex-HFs,MSEXUKL,0.126742
EUR ModAgg ex-HFs,LHYIELD,0.089888
EUR ModAgg ex-HFs,FRUS1GR,0.089775
EUR ModAgg ex-HFs,FRUS1VA,0.089775
EUR ModAgg ex-HFs,MSEMKF$,0.079213
EUR ModAgg ex-HFs,FRUSS2L,0.042247
EUR ModAgg ex-HFs,PE_BUYOUT,0.037079
EUR ModAgg ex-HFs,MSJPANL,0.036966
EUR ModAgg ex-HFs,MSPXJPL,0.036966
EUR ModAgg ex-HFs,MSUTDKL,0.026404
EUR ModAgg ex-HFs,PE_GROWTH,0.020225
EUR ModAgg ex-HFs,PRIVATE_CREDIT,0.020225
EUR ModAgg ex-HFs,PA_REAL_ESTATE,0.013483
EUR ModAgg ex-HFs,PE_VENTURE,0.010112
EUR ModAgg ex-HFs ex-RAs,LHTRYIN,0.2809
EUR ModAgg ex-HFs ex-RAs,MSEXUKL,0.126742
EUR ModAgg ex-HFs ex-RAs,LHYIELD,0.089888
EUR ModAgg ex-HFs ex-RAs,FRUS1GR,0.089775
EUR ModAgg ex-HFs ex-RAs,FRUS1VA,0.089775
EUR ModAgg ex-HFs ex-RAs,MSEMKF$,0.079213
EUR ModAgg ex-HFs ex-RAs,FRUSS2L,0.042247
EUR ModAgg ex-HFs ex-RAs,PE_BUYOUT,0.037079
EUR ModAgg ex-HFs ex-RAs,MSJPANL,0.036966
EUR ModAgg ex-HFs ex-RAs,MSPXJPL,0.036966
EUR ModAgg ex-HFs ex-RAs,PRIVATE_CREDIT,0.033708
EUR ModAgg ex-HFs ex-RAs,MSUTDKL,0.026404
EUR ModAgg ex-HFs ex-RAs,PE_GROWTH,0.020225
EUR ModAgg ex-HFs ex-RAs,PE_VENTURE,0.010112
EUR ModAgg Full ex-RAs,LHTRYIN,0.25
EUR ModAgg Full ex-RAs,MSEXUKL,0.1128
EUR ModAgg Full ex-RAs,LHYIELD,0.08
EUR ModAgg Full ex-RAs,FRUS1GR,0.0799
EUR ModAgg Full ex-RAs,FRUS1VA,0.0799
EUR ModAgg Full ex-RAs,MSEMKF$,0.0705
EUR ModAgg Full ex-RAs,CSTLNSH,0.044
EUR ModAgg Full ex-RAs,CSTEVDH,0.0385
EUR ModAgg Full ex-RAs,FRUSS2L,0.0376
EUR ModAgg Full ex-RAs,PE_BUYOUT,0.033
EUR ModAgg Full ex-RAs,MSJPANL,0.0329
EUR ModAgg Full ex-RAs,MSPXJPL,0.0329
EUR ModAgg Full ex-RAs,PRIVATE_CREDIT,0.03
EUR ModAgg Full ex-RAs,CSFBMTT,0.0275
EUR ModAgg Full ex-RAs,MSUTDKL,0.0235
EUR ModAgg Full ex-RAs,PE_GROWTH,0.018
EUR ModAgg Full ex-RAs,PE_VENTURE,0.009
EUR Agg Full,LHTRYIN,0.16
EUR Agg Full,MSEXUKL,0.1368
EUR Agg Full,FRUS1GR,0.0969
EUR Agg Full,FRUS1VA,0.0969
EUR Agg Full,MSEMKF$,0.0855
EUR Agg Full,LHYIELD,0.07
EUR Agg Full,FRUSS2L,0.0456
EUR Agg Full,CSTLNSH,0.044
EUR Agg Full,MSJPANL,0.0399
EUR Agg Full,MSPXJPL,0.0399
EUR Agg Full,CSTEVDH,0.0385
EUR Agg Full,PE_BUYOUT,0.033
EUR Agg Full,MSUTDKL,0.0285
EUR Agg Full,CSFBMTT,0.0275
EUR Agg Full,PE_GROWTH,0.018
EUR Agg Full,PRIVATE_CREDIT,0.018
EUR Agg Full,PA_REAL_ESTATE,0.012
EUR Agg Full,PE_VENTURE,0.009
EUR Agg Core,LHTRYIN,0.175822
EUR Agg Core,MSEXUKL,0.15033
EUR Agg Core,FRUS1GR,0.106484
EUR Agg Core,FRUS1VA,0.106484
EUR Agg Core,MSEMKF$,0.093956
EUR Agg Core,LHYIELD,0.076923
EUR Agg Core,FRUSS2L,0.05011
EUR Agg Core,CSTLNSH,0.048352
EUR Agg Core,MSJPANL,0.043846
EUR Agg Core,MSPXJPL,0.043846
EUR Agg Core,CSTEVDH,0.042308
EUR Agg Core,MSUTDKL,0.031319
EUR Agg Core,CSFBMTT,0.03022
EUR Agg ex-Alts,LHTRYIN,0.2
EUR Agg ex-Alts,MSEXUKL,0.171
EUR Agg ex-Alts,FRUS1GR,0.121125
EUR Agg ex-Alts,FRUS1VA,0.121125
EUR Agg ex-Alts,MSEMKF$,0.106875
EUR Agg ex-Alts,LHYIELD,0.0875
EUR Agg ex-Alts,FRUSS2L,0.057
EUR Agg ex-Alts,MSJPANL,0.049875
EUR Agg ex-Alts,MSPXJPL,0.049875
EUR Agg ex-Alts,MSUTDKL,0.035625
EUR Agg ex-HFs,LHTRYIN,0.179777
EUR Agg ex-HFs,MSEXUKL,0.153708
EUR Agg ex-HFs,FRUS1GR,0.108876
EUR Agg ex-HFs,FRUS1VA,0.108876
EUR Agg ex-HFs,MSEMKF$,0.096067
EUR Agg ex-HFs,LHYIELD,0.078652
EUR Agg ex-HFs,FRUSS2L,0.051236
EUR Agg ex-HFs,MSJPANL,0.044831
EUR Agg ex-HFs,MSPXJPL,0.044831
EUR Agg ex-HFs,PE_BUYOUT,0.037079
EUR Agg ex-HFs,MSUTDKL,0.032022
EUR Agg ex-HFs,PE_GROWTH,0.020225
EUR Agg ex-HFs,PRIVATE_CREDIT,0.020225
EUR Agg ex-HFs,PA_REAL_ESTATE,0.013483
EUR Agg ex-HFs,PE_VENTURE,0.010112
EUR Agg ex-HFs ex-RAs,LHTRYIN,0.179777
EUR Agg ex-HFs ex-RAs,MSEXUKL,0.153708
EUR Agg ex-HFs ex-RAs,FRUS1GR,0.108876
EUR Agg ex-HFs ex-RAs,FRUS1VA,0.108876
EUR Agg ex-HFs ex-RAs,MSEMKF$,0.096067
EUR Agg ex-HFs ex-RAs,LHYIELD,0.078652
EUR Agg ex-HFs ex-RAs,FRUSS2L,0.051236
EUR Agg ex-HFs ex-RAs,MSJPANL,0.044831
EUR Agg ex-HFs ex-RAs,MSPXJPL,0.044831
EUR Agg ex-HFs ex-RAs,PE_BUYOUT,0.037079
EUR Agg ex-HFs ex-RAs,PRIVATE_CREDIT,0.033708
EUR Agg ex-HFs ex-RAs,MSUTDKL,0.032022
EUR Agg ex-HFs ex-RAs,PE_GROWTH,0.020225
EUR Agg ex-HFs ex-RAs,PE_VENTURE,0.010112
EUR Agg Full ex-RAs,LHTRYIN,0.16
EUR Agg Full ex-RAs,MSEXUKL,0.1368
EUR Agg Full ex-RAs,FRUS1GR,0.0969
EUR Agg Full ex-RAs,FRUS1VA,0.0969
EUR Agg Full ex-RAs,MSEMKF$,0.0855
EUR Agg Full ex-RAs,LHYIELD,0.07
EUR Agg Full ex-RAs,FRUSS2L,0.0456
EUR Agg Full ex-RAs,CSTLNSH,0.044
EUR Agg Full ex-RAs,MSJPANL,0.0399
EUR Agg Full ex-RAs,MSPXJPL,0.0399
EUR Agg Full ex-RAs,CSTEVDH,0.0385
EUR Agg Full ex-RAs,PE_BUYOUT,0.033
EUR Agg Full ex-RAs,PRIVATE_CREDIT,0.03
EUR Agg Full ex-RAs,MSUTDKL,0.0285
EUR Agg Full ex-RAs,CSFBMTT,0.0275
EUR Agg Full ex-RAs,PE_GROWTH,0.018
EUR Agg Full ex-RAs,PE_VENTURE,0.009
EUR Higher Risk Full,MSEXUKL,0.1632
EUR Higher Risk Full,FRUS1GR,0.1156
EUR Higher Risk Full,FRUS1VA,0.1156
EUR Higher Risk Full,MSEMKF$,0.102
EUR Higher Risk Full,LHTRYIN,0.08
EUR Higher Risk Full,FRUSS2L,0.0544
EUR Higher Risk Full,LHYIELD,0.05
EUR Higher Risk Full,MSJPANL,0.0476
EUR Higher Risk Full,MSPXJPL,0.0476
EUR Higher Risk Full,CSTLNSH,0.04
EUR Higher Risk Full,CSTEVDH,0.035
EUR Higher Risk Full,MSUTDKL,0.034
EUR Higher Risk Full,PE_BUYOUT,0.033
EUR Higher Risk Full,CSFBMTT,0.025
EUR Higher Risk Full,PE_GROWTH,0.018
EUR Higher Risk Full,PRIVATE_CREDIT,0.018
EUR Higher Risk Full,PA_REAL_ESTATE,0.012
EUR Higher Risk Full,PE_VENTURE,0.009
EUR Higher Risk Core,MSEXUKL,0.179339
EUR Higher Risk Core,FRUS1GR,0.127033
EUR Higher Risk Core,FRUS1VA,0.127033
EUR Higher Risk Core,MSEMKF$,0.112088
EUR Higher Risk Core,LHTRYIN,0.087912
EUR Higher Risk Core,FRUSS2L,0.05978
EUR Higher Risk Core,LHYIELD,0.054945
EUR Higher Risk Core,MSJPANL,0.052308
EUR Higher Risk Core,MSPXJPL,0.052308
EUR Higher Risk Core,CSTLNSH,0.043956
EUR Higher Risk Core,CSTEVDH,0.038462
EUR Higher Risk Core,MSUTDKL,0.037363
EUR Higher Risk Core,CSFBMTT,0.027473
EUR Higher Risk ex-Alts,MSEXUKL,0.201484
EUR Higher Risk ex-Alts,FRUS1GR,0.142716
EUR Higher Risk ex-Alts,FRUS1VA,0.142716
EUR Higher Risk ex-Alts,MSEMKF$,0.125926
EUR Higher Risk ex-Alts,LHTRYIN,0.098765
EUR Higher Risk ex-Alts,FRUSS2L,0.06716
EUR Higher Risk ex-Alts,LHYIELD,0.061728
EUR Higher Risk ex-Alts,MSJPANL,0.058765
EUR Higher Risk ex-Alts,MSPXJPL,0.058765
EUR Higher Risk ex-Alts,MSUTDKL,0.041975
EUR Higher Risk ex-HFs,MSEXUKL,0.181334
EUR Higher Risk ex-HFs,FRUS1GR,0.128444
EUR Higher Risk ex-HFs,FRUS1VA,0.128444
EUR Higher Risk ex-HFs,MSEMKF$,0.113333
EUR Higher Risk ex-HFs,LHTRYIN,0.088889
EUR Higher Risk ex-HFs,FRUSS2L,0.060444
EUR Higher Risk ex-HFs,LHYIELD,0.055556
EUR Higher Risk ex-HFs,MSJPANL,0.052889
EUR Higher Risk ex-HFs,MSPXJPL,0.052889
EUR Higher Risk ex-HFs,MSUTDKL,0.037778
EUR Higher Risk ex-HFs,PE_BUYOUT,0.036667
EUR Higher Risk ex-HFs,PE_GROWTH,0.02
EUR Higher Risk ex-HFs,PRIVATE_CREDIT,0.02
EUR Higher Risk ex-HFs,PA_REAL_ESTATE,0.013333
EUR Higher Risk ex-HFs,PE_VENTURE,0.01
EUR Higher Risk ex-HFs ex-RAs,MSEXUKL,0.181334
EUR Higher Risk ex-HFs ex-RAs,FRUS1GR,0.128444
EUR Higher Risk ex-HFs ex-RAs,FRUS1VA,0.128444
EUR Higher Risk ex-HFs ex-RAs,MSEMKF$,0.113333
EUR Higher Risk ex-HFs ex-RAs,LHTRYIN,0.088889
EUR Higher Risk ex-HFs ex-RAs,FRUSS2L,0.060444
EUR Higher Risk ex-HFs ex-RAs,LHYIELD,0.055556
EUR Higher Risk ex-HFs ex-RAs,MSJPANL,0.052889
EUR Higher Risk ex-HFs ex-RAs,MSPXJPL,0.052889
EUR Higher Risk ex-HFs ex-RAs,MSUTDKL,0.037778
EUR Higher Risk ex-HFs ex-RAs,PE_BUYOUT,0.036667
EUR Higher Risk ex-HFs ex-RAs,PRIVATE_CREDIT,0.033333
EUR Higher Risk ex-HFs ex-RAs,PE_GROWTH,0.02
EUR Higher Risk ex-HFs ex-RAs,PE_VENTURE,0.01
EUR Higher Risk Full ex-RAs,MSEXUKL,0.1632
EUR Higher Risk Full ex-RAs,FRUS1GR,0.1156
EUR Higher Risk Full ex-RAs,FRUS1VA,0.1156
EUR Higher Risk Full ex-RAs,MSEMKF$,0.102
EUR Higher Risk Full ex-RAs,LHTRYIN,0.08
EUR Higher Risk Full ex-RAs,FRUSS2L,0.0544
EUR Higher Risk Full ex-RAs,LHYIELD,0.05
EUR Higher Risk Full ex-RAs,MSJPANL,0.0476
EUR Higher Risk Full ex-RAs,MSPXJPL,0.0476
EUR Higher Risk Full ex-RAs,CSTLNSH,0.04
EUR Higher Risk Full ex-RAs,CSTEVDH,0.035
EUR Higher Risk Full ex-RAs,MSUTDKL,0.034
EUR Higher Risk Full ex-RAs,PE_BUYOUT,0.033
EUR Higher Risk Full ex-RAs,PRIVATE_CREDIT,0.03
EUR Higher Risk Full ex-RAs,CSFBMTT,0.025
EUR Higher Risk Full ex-RAs,PE_GROWTH,0.018
EUR Higher Risk Full ex-RAs,PE_VENTURE,0.009
EUR All Equity,MSEXUKL,0.24
EUR All Equity,FRUS1GR,0.17
EUR All Equity,FRUS1VA,0.17
EUR All Equity,MSEMKF$,0.15
EUR All Equity,FRUSS2L,0.08
EUR All Equity,MSJPANL,0.07
EUR All Equity,MSPXJPL,0.07
EUR All Equity,MSUTDKL,0.05
